,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
players,Delon,Wright,PG,24,191.5,190,27,38,1.75,3.8,0.743,8.26,0.44,1.46,0.385,0.88,1,3.21,55,3.21,55,77,0.88,0.29,61,,,,
players,Pascal,Siakam,PF,23,206.4,230,27,50.7,2,4.08,0.685,5.33,0.486,0.33,0.211,1.6,2,5.4,34,1.61,54,74.2,0.8,1.61,50,,,,
players,Jakob,Poeltl,C,21,216.7,242,27,42,1.38,2.83,0.541,5.5,0.563,0.07,0.103,2.73,20,5.16,21,0.57,78,74.8,0.67,1.11,50,,,,
players,Lucas,Nogueira,C,24,212,220,27,63,1.28,1.6,0.533,5.19,0.527,0.32,0.223,2.11,3,3.67,38,0.64,65,75,1.06,1.28,65,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Utah Jazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rudy,Gobert,C,24,212,246,28,78,1.66,5.31,0.649,7.13,0.655,0.07,0.138,4.44,67,7.23,37,1.17,65,71,0.64,2.45,73,IH,,,
players,Derrick,Favors,PF,25,213,262,28,70,1.43,3.02,0.609,10.6,0.488,0.17,0.205,2.61,48,4.55,30,1.16,75,73,1.01,0.92,61,HH,,,
players,Joe,Ingles,SF,29,205.2,208,28,68,1.53,1.1,0.742,4.77,0.472,4.28,0.467,0.75,37,4.03,61,4.33,62,76,1.72,0.13,77,PT,,,
players,Rodney,Hood,SG,24,205.2,215,28,77,1.08,1.87,0.78,8.47,0.437,4.85,0.373,0.86,50,3.79,81,1.83,48,65,0.89,0.39,73,,,,
players,Ricky,Rubio,PG,26,195.1,192,28,53,2.38,3.06,0.847,5.27,0.438,2.5,0.307,0.48,55,2.92,81,9.05,85,68,1.57,0.11,89,CG,,,
players,Donovan,Mitchell,SG,20,192.8,215,28,61,1.68,3.26,0.8,4.59,0.413,5.17,0.33,0.88,19.5,3.61,70,2.63,86,67,1.7,0.48,75,R,,,
players,Ekpe,Udoh,PF,29,207.5,207,28,53,1.36,3.28,0.8,7.08,0.417,0.13,0.1,1.12,14,7.09,41,1.66,50,58,1.06,2.41,80,,,,
players,Tony,Bradley,C,19,210.5,240,28,50,1.31,4,0.62,8.17,0.534,0.07,0.129,1.5,24,6.72,23,1.1,81,53,0.56,0.99,61,R,,,
players,Alec,Burks,SG,25,199.1,211,28,71,1.9,2.6,0.762,9.35,0.41,2.7,0.338,0.69,36,3.81,67,2.56,65,68,0.76,0.15,82,,,,
players,Joe,Johnson,SF,35,202.9,240,28,86,1.83,1.35,0.815,7.37,0.454,3.9,0.412,0.86,73,3.56,74,2.56,75,70,0.65,0.29,71,EX,,,
players,Raul,Neto,PG,24,185.5,179,28,71,1.98,1.37,0.743,5.25,0.438,2.78,0.395,0.4,10,2.22,81,4.12,40,72,1.27,0.1,61,,,,
players,Dante,Exum,PG,21,200.5,192,28,51,1.48,2.8,0.657,4.68,0.403,2.57,0.314,0.45,41,2.19,73,3.41,40,73,0.81,0.32,60,IH,,,
players,Thabo,Sefolosha,SF,32,201.2,226,28,78,1.15,1.66,0.639,4.64,0.576,2.04,0.344,0.89,27,4.71,65,1.78,75,67,1.4,0.64,60,,,,
players,Jonas,Jerebko,PF,30,209.5,231,28,72,1.25,1.79,0.782,5.22,0.391,2.51,0.398,1.79,16,4.83,41,1.43,65,54,0.54,0.54,63,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Washington Wizards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcin,Gortat,C,33,213.1,241,29,76,1.52,2.23,0.645,8.52,0.549,0.07,0.152,3.09,42,6.74,47,1.58,65,65,0.56,0.74,72,IH,,,
players,Markieff,Morris,PF,27,209.7,245,29,78,1.59,2.75,0.844,9.8,0.463,2.05,0.364,1.68,45,4.52,64,1.72,55,67,1.05,0.65,73,,,,
players,Otto,Porter Jr,SF,23,205.1,205,29,68,0.6,1.38,0.834,6.07,0.547,3.41,0.424,1.73,58,3.65,70,1.52,55,71,1.37,0.47,72,,,,
players,Bradley,Beal,SG,23,197.6,206,29,75,1.8,3.91,0.817,9.69,0.507,5.37,0.406,0.63,83,2.21,87,3.48,75,72,1.09,0.24,85,SP,,,
players,John,Wall,PG,26,194.1,195,29,73,3.27,5.42,0.801,13.87,0.467,2.83,0.327,0.5,92,2.96,98,10.2,95,76,1.77,0.61,95,HH,,,
players,Ian,Mahinmi,C,30,211,255,29,58,1.67,3.82,0.587,7.51,0.587,0.07,0.095,2.27,24,6.2,37,1.79,60,62,1.07,1.31,57,,,,
players,Kelly,Oubre Jr,SF,21,203,205,29,61.7,1.19,1.91,0.763,5.25,0.521,3.04,0.292,1.06,49.5,4.06,69,1.03,46,75.8,1.07,0.32,61,,,,
players,Tim,Frazier,PG,26,170,185.2,29,47,2.32,2.56,0.772,5.56,0.431,2.43,0.331,0.68,34,2.65,66,6.14,83,63,1.14,0.16,72,,,,
players,Jodie,Meeks,SG,29,194.1,208,29,50,0.56,2.41,0.9,9.4,0.441,5.55,0.401,0.56,28,2.41,70,1.85,60,65,0.91,0.27,60,,,,
players,Jason,Smith,PF,31,214.6,240,29,55,1.4,1.58,0.806,11.37,0.484,0.35,0.25,1.23,34,3.86,37,1.4,65,63,0.7,1.5,49,,,,
players,Sheldon,McClellan,SG,24,196.1,205,29,46.3,1.35,3.75,0.84,7.5,0.476,2.6,0.384,0.67,3,2.36,61,1.59,70,53.4,0.89,0.25,71,,,,
players,Mike,Scott,PF,28,208.1,237,29,63,1.06,1.42,0.787,6.76,0.517,3.72,0.385,1.24,6,3.72,38,1.77,75,56,0.53,0.35,43,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// FREE AGENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandon,Jennings,PG,27,187.5,169,-1,51,2.17,2.48,0.82,7.14,0.415,4.13,0.36,0.62,15,2.48,72,6.38,88,75,1,0.26,61,EX,,,
players,Marcus,Thornton,SG,29,194.5,205,-1,76,1.37,2.56,0.762,6.92,0.459,5.46,0.333,0.85,16,3.42,63,2.22,80,65,1.54,0.17,61,,,,
players,Trey,Burke,PG,24,187.8,185,-1,52,1.78,1.78,0.817,5.36,0.458,2.86,0.344,0.41,39,2.05,76,4.24,70,74,0.68,0.14,70,,,,
players,Joel,Bolomboy,PF,23,206.3,230,-1,60.3,2.38,3.17,0.614,6,0.491,0.87,0.297,2.05,6,6.04,38,1.05,36,45.2,0.57,0.93,61,,,,
players,Boris,Diaw,PF,33,204.9,250,-1,65,2,1.54,0.737,7.14,0.585,1.52,0.362,1.73,25,3.79,52,4.46,65,61,0.52,0.52,61,IH,,,
players,Jared,Sullinger,PF,25,206.1,260,-1,38,1.65,2.53,0.64,7.86,0.448,1.65,0.282,1.79,8,5.79,13,2.18,75,76,0.98,0.6,46,,,,
players,Joel,Anthony,C,36,211.1,277,-1,57,0.72,1.59,0.69,3.41,0.559,0.02,0.1,1.87,5,5.6,5,0.14,45,55,0.86,1.87,75,,,,
players,Nicolas,Laprovittola,PG,27,191.5,180,-1,54,3.04,1.41,0.824,3.04,0.434,3.94,0.37,0.12,3,1.64,41,4.21,74,52,0.56,0.07,75,,,,
players,David,Lee,PF,33,206.2,245,-1,62,1.77,2.73,0.738,9.15,0.584,0.01,0.186,2.4,43,5.82,20,1.93,70,65,0.64,0.96,50,,,,
players,Ty,Lawson,PG,29,180.5,195,-1,59,1.55,0.77,0.76,5.45,0.439,1.44,0.357,0.77,44,2.94,70,5.81,75,65,1.05,0.13,67,,,,
players,Festus,Ezeli,C,27,211,265,-1,49,1.32,4.79,0.53,7.58,0.54,0.07,0.114,2.8,20,5.46,20,1.16,55,60,0.55,1.53,52,,,,
players,Leandro,Barbosa,PG,34,192.7,194,-1,77,1.29,1.55,0.839,8.84,0.5,3.22,0.355,0.84,30,2.59,75,2.33,65,77,1.11,0.25,62,,,,
players,Ronnie,Price,PG,33,188.1,190,-1,61,1.61,1.02,0.756,3.96,0.471,4.68,0.347,0.58,68,1.75,71,3.51,57,69,1.75,0.29,65,,,,
players,Tiago,Splitter,C,31,211.1,245,-1,63,1.19,2.21,0.813,7.21,0.548,0.17,0.157,2.21,18,3.57,26,1.36,60,64,1.02,0.51,57,,,,
players,Sergio,Rodriguez,PG,30,190.6,176,-1,73,1.97,0.52,0.661,8.15,0.408,2.77,0.362,0.34,16,2.26,64,5.96,88,51,1.01,0.14,74,,,,
players,Gerald,Henderson,SG,29,195.6,216,-1,78,1.29,2.88,0.767,8.93,0.47,3.06,0.353,0.68,47,3.84,60,1.9,70,63,0.77,0.48,79,,,,
players,Stephen,Zimmerman,C,20,214.7,235,-1,57.3,2.07,2.5,0.63,8.17,0.396,0.07,0.254,1.33,3,6.5,21,0.84,49,75,0.4,1.26,41,,,,
players,CJ,Watson,PG,33,188.1,175,-1,84,1.15,1.73,0.872,4.54,0.37,2.16,0.292,0.43,41,2.45,80,3.88,65,55,0.86,0.29,67,,,,
players,Semaj,Christon,PG,24,190.1,190,-1,64,1.42,1.24,0.567,5.12,0.375,2.15,0.236,0.67,2,2.22,66,4.29,79,51,0.64,0.07,64,,,,
players,Norris,Cole,PG,28,190.1,175,-1,47,1.97,1.62,0.8,7.4,0.435,1.67,0.324,0.23,3,3.36,61,4.02,80,80,0.88,0.12,56,,,,
players,Lou,Amundson,PF,34,207.1,225,-1,44,1.74,3.13,0.519,6.26,0.389,0.07,0.081,2.78,9,3.13,18,1.39,65,47,0.7,0.7,38,,,,
players,Sasha,Vujacic,SG,33,203,195,-1,48,1.27,1.09,0.821,5.84,0.364,4.16,0.364,0.72,34,3.62,61,2.53,70,65,1.09,0.18,50,,,,
players,Cleanthony,Early,SF,26,205.2,219,-1,66,1.39,0.56,0.75,5.77,0.333,2.5,0.267,0.56,17,3.61,61,1.11,33,67,0.28,0.56,70,,,,
players,Donatas,Motiejunas,PF,26,215.6,223,-1,55,2.18,2.55,0.642,8.51,0.5,2.73,0.281,1.82,20,3.46,16,2,65,67,0.91,0.18,57,,,,
players,Nikola,Pekovic,C,31,211.5,295,-1,75,1.62,3.44,0.8,8.51,0.381,0.07,0.081,2.42,26,6.15,27,1.09,60,63,0.18,0.37,47,,,,
players,Jordan,Hill,C,29,210.1,235,-1,52,1.81,2.37,0.712,7.3,0.507,0.07,0.195,2.58,34,4.74,19,1.68,30,64,0.7,0.7,40,,,,
players,Brandon,Rush,SG,31,199.8,220,-1,79,0.86,0.74,0.723,4.42,0.395,2.78,0.39,0.9,52,3.45,88,2.03,70,66,0.93,0.77,67,,,,
players,Gary,Payton II,SG,23,192.8,175,-1,81.3,1.95,1.91,0.646,5.84,0.454,0.87,0.284,0.72,3,2.31,50,2,68,85.2,1.64,0.5,78,,,,
players,Spencer,Hawes,C,28,217.1,245,-1,60,1.54,1.7,0.831,6.53,0.417,2.78,0.373,1.39,18,5.24,41,2.93,75,65,0.62,0.77,60,,,,
players,Chris,Bosh,PF,33,212.2,235,-1,72,1.5,3.77,0.795,8.8,0.501,3.8,0.355,0.9,57,6.02,53,2.13,90,68,0.7,0.6,61,,,,
players,Wade,Baldwin IV,PG,21,192.4,195,-1,42,2.76,2.34,0.84,5.16,0.395,1.2,0.279,0.78,3.5,2.47,60,4.04,83,63,1.07,0.24,62,,,,
players,Toney,Douglas,PG,31,188.2,190,-1,50,1.4,2.23,0.848,6.89,0.425,4.61,0.399,0.56,9,2.65,51,3.63,55,55,1.54,0.14,56,,,,
players,Thomas,Robinson,PF,26,209.7,237,-1,50,2.8,3.06,0.431,8.36,0.439,0.01,0.067,3.87,4,6.32,19,1.77,65,72,1.02,0.46,43,,,,
players,Alan,Anderson,SG,34,198.4,220,-1,51,0.59,2.23,0.803,4.64,0.458,3.6,0.355,0.75,16,2.23,48,1.39,40,59,1.18,0.22,63,,,,
players,Paul,Pierce,SF,39,201.1,235,-1,78,1.39,1.55,0.818,5.38,0.455,5.58,0.31,0.31,55,4.03,66,1.55,75,50,0.77,0.46,51,HF,,,
players,Brandon,Bass,PF,31,203.9,250,-1,54,0.85,2.62,0.845,6.8,0.542,0.07,0.229,2.17,8,4.55,30,1.46,60,67,0.82,1.24,45,,,,
players,Kevin,Seraphin,PF,27,207,275,-1,56,2.1,1.17,0.826,10.03,0.419,0.07,0.171,1.4,24,4.67,19,2.33,75,66,0.47,1.87,65,,,,
players,Lavoy,Allen,PF,28,207.1,260,-1,78,1.28,1.28,0.63,6.69,0.511,0.07,0.119,2.99,18,4.69,46,1.42,65,65,0.43,0.71,70,,,,
players,Monta,Ellis,SG,31,192,185,-1,68,2.5,1.67,0.726,7.1,0.487,1.7,0.319,0.6,52,2.68,89,3.7,85,71,1.13,0.4,71,EX,,,
players,James Michael,McAdoo,SF,24,205.5,240,-1,44,1.51,4.53,0.531,6.54,0.55,0.47,0.286,2.09,19,2.52,55,1.42,70,76,0.7,0.7,62,,,,
players,Matt,Barnes,SF,37,201.5,226,-1,86,1.44,1.64,0.874,5.08,0.452,3.65,0.322,1.31,56,5.07,68,3.49,80,60,0.99,0.8,58,,,,
players,Beno,Udrih,PG,34,191.6,205,-1,51,1.84,0.89,0.94,9.04,0.489,1.59,0.345,0.74,30,2.1,61,6.4,50,52,0.61,0.05,60,,,,
players,Darrun,Hillard,SG,23,197.8,205,-1,60,1.26,2.76,0.725,7.24,0.429,3.27,0.38,0.25,26,2.76,56,1.76,55,63,0.5,0.03,60,,,,
players,Michael,Gbinije,SG,24,201.9,200,-1,48.7,2.85,2.42,0.671,4.33,0.409,2.8,0.316,0.4,5,2.34,71,3.32,58,71.2,1.26,0.24,64,,,,
players,Roy,Hibbert,C,30,220.6,275,-1,85,1.15,2.31,0.807,6.54,0.445,0.07,0.209,2.15,12,4.47,29,1.54,65,63,0.51,2.03,51,,,,
players,Jarrod,Uthoff,SF,23,206.7,210,-1,60.3,1.31,2.92,0.796,7.17,0.452,3.47,0.356,0.9,1,4.33,24,1.13,30,14.6,0.86,2.15,48,,,,
players,Jonathan,Gibson,PG,29,188.7,185,-1,41,2.57,3.43,0.724,5.81,0.378,5.1,0.333,0.23,3,2.3,57,3.31,57,53,1.03,0.07,63,,,,
players,Deron,Williams,PG,32,189.6,200,-1,77,2.33,0.99,0.869,5.58,0.474,2.35,0.401,0.4,22,2.75,83,4.86,35,67,0.4,0.31,74,,,,
players,Derrick,Williams,PF,25,203.9,240,-1,82,1.25,3,0.758,5.86,0.5,2.5,0.293,1.39,11,3.4,54,1.23,65,66,0.62,0.16,64,,,,
players,Jordan,McRae,SG,25,195.7,179,-1,61,1.01,1.03,0.794,5.93,0.413,2.33,0.355,0.52,4,2.7,72,1.34,72,67,0.59,0.44,68,,,,
players,James,Jones,SG,36,202.8,218,-1,64,0.78,1.3,0.808,5.6,0.375,5.72,0.394,0.52,19,2.34,60,0.78,70,50,0.52,0.52,48,,,,
players,Anthony,Morrow,SG,31,195.1,210,-1,62,0.59,1.17,0.744,6.56,0.421,5.85,0.387,0.2,38,1.56,60,0.78,70,67,0.59,0.2,63,,,,
players,Isaiah,Canaan,SG,25,183.1,201,-1,48,2.14,2.47,0.835,6.65,0.447,2.68,0.327,0.46,68,2.17,62,3.54,57,69,0.68,0.2,68,,,,
players,Brian,Roberts,PG,31,186.1,173,-1,52,1.12,1.86,0.8,8.22,0.471,2.6,0.4,0.37,7,1.86,48,2.97,70,54,0.37,0.11,59,,,,
players,Randy,Foye,SG,33,193.6,215,-1,81,1.37,1.37,0.855,4.87,0.4,4.24,0.342,0.81,38,3.27,68,2.74,70,59,0.84,0.39,49,,,,
players,KJ,McDaniels,SF,24,200.2,200,-1,54,1.89,3.02,0.8,6.46,0.5,2.64,0.28,1.51,22,2.64,62,1.13,45,70,0.75,0.75,68,,,,
players,Archie,Goodwin,SG,22,197.6,200,-1,46,2.63,2.39,0.704,8.95,0.46,2.55,0.265,0.63,11,2.68,80,1.88,54,75,0.65,0.24,66,,,,
players,Justin,Hamilton,C,27,214.3,255,-1,52,1.34,1.08,0.768,7.47,0.482,2.78,0.309,1.41,9,3.86,51,1.41,75,56,0.7,0.98,56,,,,
players,Gerald,Green,SF,31,205.6,205,-1,65,0.91,1.7,0.783,7.31,0.447,4.97,0.323,0.52,51,2.61,91,1.05,80,64,0.78,0.39,72,,,,
players,Demetrius,Jackson,PG,21,204.1,201,-1,40,1.07,1.17,0.66,7.67,0.468,2,0.279,0.62,2,2.67,47,2.73,54,36.8,0.59,0.33,64,,,,
players,Ryan,Kelly,PF,25,214.5,230,-1,61,1.01,3.02,0.685,7.25,0.452,2.01,0.135,1.21,16,5.64,32,1.21,60,59,0.81,0.6,45,,,,
players,Kris,Humphries,PF,32,207.2,235,-1,41,1.32,4.14,0.721,7.62,0.576,3.01,0.258,1.88,8,4.71,39,1.13,75,57,0.75,0.75,43,,,,
players,Mike,Dunleavy,SF,36,208.2,234,-1,62,1.04,1.56,0.784,4.75,0.414,4.17,0.394,0.39,29,3.13,48,1.69,68,41,0.65,0.39,68,,,,
players,JJ,Hickson,PF,28,206.2,242,-1,60,1.72,5.05,0.432,8.77,0.567,0.29,0.062,2.25,29,3.76,25,1.43,75,74,0.62,0.26,40,,,,
players,Chris,Johnson,SF,26,201,206,-1,64,1.28,1.28,0.81,4.58,0.429,2.99,0.273,0.85,33,3.2,60,1.28,62,62,1.07,0.64,70,,,,
players,Kevin,Martin,SG,34,201.8,204,-1,79,1.35,3.2,0.933,6.82,0.375,3.53,0.333,0.66,54,3.05,68,1.62,75,65,1.01,0.17,54,,,,
players,Andre,Miller,PG,39,188.2,170,-1,73,1.72,1.92,0.692,6.79,0.5,0.57,0.25,0.96,37,3.07,66,4.22,70,73,0.96,0,46,,,,
players,Jason,Thompson,PF,30,211.7,250,-1,66,0.7,2.11,0.818,5.37,0.519,1.41,0.333,2.11,40,5.46,45,0.88,65,65,0.7,1.06,66,,,,
players,Jarnell,Stokes,SF,23,207.8,264,-1,54,2.4,2.47,0.535,7.32,0.446,1.88,0.232,1.46,27,6.01,55,1.71,45,67,1.03,1.11,70,,,,
players,Alonzo,Gee,SF,29,199.1,219,-1,80,1.05,1.18,0.667,3.8,0.593,1.05,0.283,1.2,39,3.65,62,1.32,70,60,1.29,0.26,64,,,,
players,Matt,Bonner,PF,36,209.7,235,-1,58,0.35,0.35,0.75,5.59,0.625,3.87,0.417,0.35,18,2.82,15,1.06,75,55,0.7,0.03,70,,,,
players,Chris,Kaman,C,34,214.5,265,-1,79,1.74,0.7,0.76,9.09,0.5,1.04,0.25,1.79,26,4.9,15,2.43,65,60,0.35,0.35,41,,,,
players,James,Anderson,SG,28,199,206,-1,80,1.51,1.14,0.759,4.93,0.444,3.22,0.267,0.57,25,2.65,35,1.51,71,67,0.76,0.57,70,,,,
players,Caron,Butler,SF,37,203.9,210,-1,76,0.49,1.73,0.833,7.54,0.542,2.72,0.167,0.74,36,2.47,67,1.48,75,63,1.23,0.25,43,,,,
players,Chase,Budinger,SF,28,202.6,208,-1,46,1.76,1.1,0.625,4.71,0.75,2.2,0.235,1.54,37,2.2,55,1.98,75,65,0.44,0.22,75,,,,
players,John,Jenkins,SG,26,197,221,-1,37,1.42,1.42,0.8,6.81,0.5,3.04,0.406,0.41,16,2.84,45,2.43,65,61,0.41,0,56,,,,
players,Elton,Brand,C,38,210.2,249,-1,75,1.15,2.09,0.535,6.75,0.453,0.05,0.119,1.27,20,5.49,38,1.49,70,51,1.05,1.67,38,,,,
players,Carl,Landry,PF,33,206.2,248,-1,72,1.98,5.56,0.799,7.82,0.494,0.09,0.1,2.73,60,6.45,36,1.12,65,65,0.37,0.37,57,,,,
players,Kendall,Marshall,PG,25,193.3,200,-1,64,2.14,2.47,0.835,6.65,0.488,2.68,0.327,0.46,26,2.17,71,5.19,57,69,1.08,0.23,73,,,,
players,Kendrick,Perkins,SF,37,210.8,275,-1,83,2.02,1.29,0.44,3.68,0.55,0.07,0.052,1.29,13,5.15,52,1.47,65,52,0.55,0.55,28,,,,
players,Kevin,Garnett,PF,40,212.5,252,-1,56,0.74,1.1,0.667,5.52,0.467,0.2,0.181,0.74,48,6.62,27,2.94,90,59,1.29,0.55,41,HF,,,
players,Devyn,Marble,SF,25,200,200,-1,70,0.84,2.52,0.417,5.91,0.357,3.09,0.25,0.56,4,3.09,66,1.12,64,69,1.4,0,76,,,,
players,Andrew,Nicholson,PF,27,208,250,-1,61,1.28,2.2,0.785,8.06,0.543,3.66,0.36,1.1,20,5.49,38,0.73,70,65,0.37,0.73,61,,,,
players,OJ,Mayo,SG,29,197.7,200,-1,76,2.09,1.16,0.775,5.05,0.421,4.64,0.321,0.45,57,2.79,89,3.46,6,67,1.42,0.26,68,EX,,,
players,Andrew,Goudelock,SG,28,183,228,-1,63,3.49,1.94,0.87,6.61,0.432,3.74,0.354,0.59,27,2.31,76,1.48,65,80,1.55,0.23,74,,,,
players,Josh,Smith,PF,31,208.1,226,-1,80,2.46,1.69,0.48,7.51,0.458,5.68,0.29,1.23,47,3.22,74,3.22,87,55,1.07,0.92,72,EX,,,
players,Steve,Blake,PG,37,190.5,175,-1,76,2.19,0.49,0.8,5.24,0.467,4.23,0.344,0.43,36,2.52,78,5.72,75,70,0.84,0.22,70,CG,,,
players,Jakarr,Sampson,SG,24,205.7,214,-1,56,1.09,1.56,0.72,5.74,0.545,1.71,0.276,0.93,31,2.64,53,0.93,58,54,0.78,1.06,71,,,,
players,Charlie,Villanueva,PF,32,212.1,232,-1,45,1.19,0.96,0.917,7.86,0.48,6.53,0.311,0.96,28,5.02,41,0.96,70,57,0.72,0.48,48,,,,
players,Markel,Brown,SG,25,189.6,190,-1,40,1.55,2.59,0.755,6.97,0.437,3.45,0.314,0.69,14,2.76,52,2.59,40,62,1.04,0.35,70,,,,
players,Henry,Sims,C,27,210.3,248,-1,59,1.35,3.16,0.833,8.27,0.436,0.01,0.01,2.26,23,5.41,46,0.9,34,66,0.9,1.5,64,,,,
players,Phil,Pressey,PG,24,180.9,175,-1,41,1.87,1.88,0.67,6.11,0.398,2.19,0.247,0.81,6,2.71,44,5.04,65,52,1.18,0.24,64,,,,
players,Amare,Stoudemire,PF,33,210.1,237,-1,60,1.65,2.38,0.746,7.87,0.558,0.07,0.224,2.38,38,5.49,30,0.91,80,50,0.55,1.46,38,,,,
players,PJ,Hairston,SG,23,200.2,232,-1,59,1.25,1.66,0.727,6.32,0.486,5.27,0.232,0.55,15,3.05,56,0.69,64,69,0.55,0.28,65,,,,
players,Pablo,Prigioni,PG,38,192.7,185,-1,56,1.53,0.19,0.875,3.19,0.444,3.07,0.295,1.15,1,2.49,67,4.22,75,64,1.72,0.03,70,,,,
players,Kobe,Bryant,SG,37,199.6,212,-1,82,1.66,4.04,0.836,12.72,0.436,6,0.329,0.72,90,3.21,66,3.21,100,70,1.14,0.3,52,HF,,,
players,Robert,Sacre,C,26,214.5,270,-1,57,1.03,3.08,0.658,6.16,0.414,0.07,0.143,2.92,8,4.72,27,1.23,75,59,0.41,0.82,51,,,,
players,Anthony,Brown,SF,23,207.8,210,-1,85,0.7,0.98,0.85,4.29,0.316,3.5,0.286,0.52,36,3.18,76,1.16,70,65,0.75,0.33,60,,,,
players,Tim,Duncan,C,40,212,250,-1,95,1.81,2.53,0.702,8.69,0.486,0.07,0.138,2.29,85,6.51,52,3.26,75,61,0.97,1.57,50,HF,,,
players,Mehmet,Brooks,SG,26,196,211,-1,74,2.16,2.72,0.764,8.99,0.463,2.75,0.323,0.82,29,3.7,66,2.36,45,70,0.92,0.31,77,,,,
players,Shannon,Brown,SG,30,190,208,-1,71,1.4,2.14,0.808,8.87,0.446,4.07,0.362,0.64,47,3.32,91,1.53,70,70,1.02,0.38,79,SP,,,
players,Daniel,Blair,PF,24,199,274,-1,71,1.99,2.64,0.593,9.84,0.514,0.02,0.086,1.4,12,5.66,31,1.62,60,70,0.85,0.17,43,,,,
players,Christoff,Wilcox,PF,31,195,265,-1,61,1.94,2.46,0.615,6.74,0.598,0.06,0.1,2.59,30,7.76,41,0.71,40,55,0.71,0.53,78,,,,
players,David,McGuire,SF,28,200,237,-1,27,1.38,1.34,0.736,5.55,0.456,0.11,0.1,2.19,12,6.55,48,2.93,60,65,1.21,1.03,75,,,,
players,Rick,Turiaf,C,31,212,226,-1,32,0.89,3.02,0.591,3.98,0.552,0.14,0.1,2.68,10,8.04,23,0.71,70,65,1.07,1.96,60,,,,
players,Chuck,Hayes,PF,30,200,267,-1,68,1.41,1.27,0.667,5.49,0.435,0.07,0.1,2.52,1,7.59,30,2.47,75,60,1.24,0.53,51,,,,
players,Greg,Oden,C,34,216.6,294,-1,53,1.62,1.29,0.664,9.24,0.491,0.03,0.014,1.28,34,6.68,30,2.58,60,66,0.39,1.55,20,,,,
players,Samuel,Dalembert,C,41,213,262,-1,62,1.77,2.37,0.796,8.27,0.474,0.02,0.1,2.93,22,8.47,17,0.68,60,59,0.82,2.32,49,,,,
players,Harry,Thabeet,C,33,220.6,233,-1,65,1.97,1.64,0.6,7.65,0.429,0.14,0.01,1.75,12,8.43,22,0.49,45,60,0.49,1.87,70,,,,
players,Dwight,Orton,C,31,211,253,-1,43,1.84,4.11,0.44,6.6,0.586,0.43,0.1,2.11,3,6.32,19,2.84,65,60,1.32,1.58,35,,,,
players,Paul,Antic,C,33,212.9,244,-1,72,2.4,2.47,0.745,4.82,0.419,3.15,0.313,0.41,33,5.05,46,1.53,45,41,0.34,0.26,63,,,,
players,Greg,Wallace,SF,33,202.6,220,-1,68,1.35,3.37,0.579,3.23,0.434,0.94,0.337,1.24,32,4.77,44,0.96,75,41,1.34,0.69,39,,,,
players,Jordy,Jordan,C,29,213,253,-1,56,0.75,1.21,0.838,7.5,0.52,0.07,0.252,1.71,1,7.35,28,0.91,40,72,0.66,0.93,38,,,,
players,Donald,Morris,PG,25,195.1,195,-1,48,2.4,2.47,0.585,4.49,0.413,2.01,0.275,0.46,27,2.17,36,5.2,45,62,0.74,0.12,70,,,,
players,Eddy,Clark,SF,28,207.8,234,-1,57,2.4,2.47,0.655,3.99,0.419,2.14,0.318,0.41,27,6.37,37,0.88,45,60,0.98,1.16,63,,,,
players,Jerome,Taylor,SF,26,201.5,226,-1,60,1.59,0.8,0.64,7.08,0.42,2.47,0.305,1.13,14,3.24,48,1.71,65,56,0.85,0.13,64,,,,
players,Nick,Mohammed,C,38,208.9,252,-1,59,1.25,1.01,0.625,7.41,0.436,0.07,0.019,2,8,6.54,12,0.65,35,50,0.4,1.25,52,,,,
players,Shaun,Marion,PF,37,200.9,228,-1,66,0.89,1.46,0.766,7.25,0.464,1.07,0.294,1.33,40,4.45,46,1.53,70,55,0.82,0.67,46,,,,
players,Nate,Robinson,PG,31,176.8,181,-1,50,1.94,2.87,0.832,7.52,0.438,3.06,0.355,0.65,38,2.59,74,3.98,85,67,1.26,0.24,58,SP,,,
players,Vincent,Claver,PF,27,208.7,235,-1,63,0.93,1.37,0.72,5.24,0.428,1.37,0.29,1.07,20,3.94,43,1.54,55,65,0.57,0.47,75,,,,
players,Chris,Martin,SG,31,202.7,220,-1,41,1.05,1.47,0.699,4.24,0.412,4.2,0.373,0.74,1,3.51,70,0.88,60,58,0.92,0.24,65,,,,
