,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
Team,Rockets,Houston,USA,Toyota Center,18055,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Rockets.png,Southwest,Houston,Texas,,,,,,,,,,,,,,,,,,,,
Team,Pacers,Indiana,USA,Bankers Life Fieldhouse,17923,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Pacers.png,Central,Indianapolis,Indiana,,,,,,,,,,,,,,,,,,,,
Team,Clippers,Los Angeles,USA,Staples Center,19060,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Clippers.png,Pacific,Los Angeles,California,,,,,,,,,,,,,,,,,,,,
Team,Lakers,Los Angeles,USA,Staples Center,18997,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Lakers.png,Pacific,Los Angeles,California,,,,,,,,,,,,,,,,,,,,
Team,Grizzlies,Memphis,USA,FedExForum,18119,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Griz.png,Southwest,Memphis,Tennessee,,,,,,,,,,,,,,,,,,,,
Team,Heat,Miami,USA,American Airlines Arena,19600,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Heat.png,Southeast,Miami,Florida,,,,,,,,,,,,,,,,,,,,
Team,Bucks,Milwaukee,USA,Wisconsin Entertainment and Sports Center,17500,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Bucks.png,Central,Milwaukee,Wisconsin,,,,,,,,,,,,,,,,,,,,
Team,Timberwolves,Minnesota,USA,Target Center,18798,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/TWolves.png,Northwest,Minneapolis,Minnesota,,,,,,,,,,,,,,,,,,,,
Team,Pelicans,New Orleans,USA,Smoothie King Center,16867,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Pelicans.png,Southwest,New Orleans,Louisiana,,,,,,,,,,,,,,,,,,,,
Team,Knicks,New York,USA,Madison Square Garden,19812,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Knicks.png,Atlantic,New York,New York,,,,,,,,,,,,,,,,,,,,
Team,Thunder,Oklahoma City,USA,Chesapeake Energy Arena,18203,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Thunder.png,Northwest,Oklahoma City,Oklahoma,,,,,,,,,,,,,,,,,,,,
Team,Magic,Orlando,USA,Amway Center,18846,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Magic.png,Southeast,Orlando,Florida,,,,,,,,,,,,,,,,,,,,
Team,76ers,Philadelphia,USA,Wells Fargo Center,20478,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/6ers.png,Atlantic,Philadelphia,Pennsylvania,,,,,,,,,,,,,,,,,,,,
Team,Suns,Phoenix,USA,Talking Stick Resort Arena,18422,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Suns.png,Pacific,Phoenix,Arizona,,,,,,,,,,,,,,,,,,,,
Team,Trail Blazers,Portland,USA,Moda Center,19393,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Blazers.png,Northwest,Portland,Oregon,,,,,,,,,,,,,,,,,,,,
Team,Kings,Sacramento,USA,Golden 1 Center,17608,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Kings.png,Pacific,Sacramento,California,,,,,,,,,,,,,,,,,,,,
Team,Spurs,San Antonio,USA,AT&T Center,18418,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Spurs.png,Southwest,San Antonio,Texas,,,,,,,,,,,,,,,,,,,,
Team,Raptors,Toronto,Canada,Scotiabank Arena,19800,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Raps.png,Atlantic,Toronto,Ontario,,,,,,,,,,,,,,,,,,,,
Team,Jazz,Utah,USA,Vivint Smart Home Arena,18306,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Jazz.png,Northwest,Salt Lake City,Utah,,,,,,,,,,,,,,,,,,,,
Team,Wizards,Washington,USA,Capital One Arena,20356,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Wizards.png,Southeast,Washincton,D.C,,,,,,,,,,,,,,,,,,,,
NewFranchiseLogo,,,,,,https://raw.githubusercontent.com/timaboderin/NBA_Logos/master/Sonics.png,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Type,FirstName,Last Name,Position,Age,Height,Weight,Team ID,Defence,TurnOvers,FTA,FTPerc,2PTA,2PTPerc,3PTA,ThreePerc,OffReb,Fame,DefReb,FastBreak,Assists,Personality,Potential,Steals,Blocks,Stamina,Trait,,,
// Atlanta Hawks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alex,Len,C,25,215.9,255,0,57,1.1,3.3,0.684,5.4,0.568,0,0.333,2.5,75,5,31,1.2,75,74,0.4,0.9,84,,,,
players,John,Collins,PF,20.8,208.28,235,0,65,1.4,2.5,0.715,7.8,0.598,3.5,0.34,2.4,65,4.9,35,1.3,75,77,0.6,1.1,90,SP,,,
players,Taurean,Prince,SF,23.9,200.66,210,0,53,2.3,2.2,0.844,6.3,0.461,5.6,0.385,0.6,65,4.1,55,2.6,75,71,1,0.5,100,,,,
players,Kent,Bazemore,SG,29,195.58,201,0,65,2.4,3.1,0.796,6.2,0.438,4.2,0.394,0.4,65,3.4,46,3.5,75,61,1.5,0.7,79,,,,
players,Trae,Young,PG,19.8,187.96,180,0,43,3.75,5.75,0.87,4,0.375,7.75,0.387,0.71,75,1.43,59,5.71,75,84,1.29,0.14,85,R,,,
players,Jeremy,Lin,PG,29.9,190.5,200,0,69,2.4,4,0.824,6.9,0.476,4.3,0.373,0.3,70,3.4,47,5.1,75,61,1.1,0.4,50,IH,,,
players,Dewayne,Dedmon,C,28.9,213.36,255,0,69,1.4,1.4,0.779,5.4,0.595,2.3,0.355,1.6,60,6.3,33,1.5,75,58,0.6,0.8,76,,,,
players,Miles,Plumlee,C,29.8,208.28,245,0,53,1.1,1.1,0.45,3.3,0.583,0,0,1.4,50,2.7,28,0.8,75,51,0.3,0.5,67,,,,
players,Tyler,Dorsey,SG,22.4,193.04,195,0,51,0.6,1.1,0.714,3.3,0.432,5.3,0.362,0.3,65,3,56,1.4,75,66,0.6,0.1,81,,,,
players,Justin,Anderson,SF,24.6,198.12,230,0,70,0.4,1,0.737,2.6,0.535,2.7,0.33,0.7,66,3,60,0.7,75,67,0.9,0.2,67,,,,
players,DeAndre',Bembry,SG,24,195.58,206,0,71,1.8,1.3,0.576,3.8,0.429,1.2,0.367,0.3,50,2.5,71,1.9,75,63,0.8,0.5,71,,,,
players,Kevin,Huerter,SG,19.8,200.66,190,0,59,3.5,2,0.758,4.2,0.51,5.1,0.389,1,50,4.1,42,2.1,75,71,0.3,0.35,74,R,,,
players,Omari,Spellman,PF,21,205.74,255,0,75,2.5,1.2,0.7,4.7,0.5,3.8,0.38,0.8,50,4.2,36,0.4,75,69,0.35,0.75,75,R,,,
players,Jaylen,Adams,PG,22.2,187.96,190,0,45,1,0.5,0.714,1.93,0.409,2.285,0.375,0.57,40,2.14,36,2.43,75,62,0.785,0.14,68,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Boston Celtics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Al,Horford,C,32.1,208.28,245,1,85,1.8,1.7,0.783,7.3,0.514,3.1,0.429,1.4,85,5.9,36,4.7,75,64,0.6,1.1,87,PT,,,
players,Jayson,Tatum,PF,20.7,203.2,205,1,85,1.4,3.2,0.826,7.4,0.492,3,0.434,0.6,85,4.4,54,1.6,75,87,1,0.7,98,EX,,,
players,Gordon,Hayward,SF,28.3,203.2,207,1,65,1.9,5.9,0.844,10,0.506,4.6,0.398,0.7,85,4.7,53,3.5,75,72,1,0.3,70,PT,,,
players,Jaylen,Brown,SG,21.7,200.66,222,1,77,1.8,3.3,0.644,7.1,0.507,4.4,0.395,0.9,80,4,64,1.6,75,83,1,0.4,85,EX,,,
players,Kyrie,Irving,PG,26.3,187.96,180,1,73,2.3,4.4,0.889,11.3,0.541,6.8,0.408,0.6,85,3.2,60,5.1,75,76,1.1,0.3,73,SP,,,
players,Marcus,Smart,PG,24.4,190.5,227,1,82,2.4,2.5,0.729,4.9,0.429,4.6,0.301,0.8,75,2.7,59,4.8,75,75,1.3,0.4,75,PT,,,
players,Terry,Rozier III,PG,24.3,185.42,190,1,81,1,1.9,0.772,5,0.41,5,0.381,0.8,75,3.9,47,2.9,75,75,1,0.2,98,,,,
players,Marcus,Morris,PF,28.8,205.74,235,1,77,1.2,2.9,0.805,7,0.467,4.3,0.368,0.8,75,5.7,57,1.3,75,66,0.8,0.2,85,,,,
players,Aron,Baynes,C,31.6,208.28,260,1,85,1,1,0.756,5.2,0.487,1.4,0.3,1.6,65,3.8,27,1.1,75,55,0.3,0.6,99,,,,
players,Semi,Ojeleye,PF,23.6,200.66,235,1,69,0.3,1.2,0.61,1.8,0.397,1.7,0.32,0.5,65,4.1,57,0.3,75,69,0.3,0.1,89,,,,
players,Daniel,Theis,PF,26.2,205.74,215,1,65,0.9,1.3,0.753,2.8,0.617,0.9,0.31,1.4,50,2.9,28,0.9,75,59,0.5,0.8,77,,,,
players,Robert,Williams,C,20.7,208.28,240,1,74,1.7,1.65,0.471,6.5,0.618,0.1,0,2.4,60,5.4,36,1,75,75,0.4,1.3,63,R,,,
players,Guerschon,Yabusele,PF,22.5,203.2,240,1,77,0.4,0.7,0.682,1.4,0.583,2.2,0.324,0.75,60,2.2,36,0.5,75,71,0.1,0.2,50,,,,
players,Brad,Wanamaker,PF,28.9,193.04,210,1,40,1.9,2.7,0.722,4.6,0.43,1.5,0.312,0.6,50,2,42,2.7,75,53,0.5,0.1,73,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Brooklyn Nets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarrett,Allen,C,20.2,208.28,235,2,65,1.5,2.5,0.776,6.8,0.621,0.2,0.333,2.5,65,6.4,29,0.7,75,78,0.4,1.2,88,,,,
players,Rondae,Hollis-Jefferson,PF,23.5,200.66,220,2,61,1.8,4.6,0.788,9.9,0.491,0.8,0.241,1.5,60,5.3,57,2.5,75,69,1,0.7,83,,,,
players,DeMarre,Carroll,SF,31.9,203.2,212,2,57,1.4,3.4,0.764,5.4,0.457,5.4,0.371,1.4,70,5.1,62,2,75,57,0.8,0.4,89,,,,
players,Allen,Crabbe,SG,26.2,198.12,210,2,49,1,1.8,0.852,3.9,0.461,7.1,0.378,0.4,65,3.9,46,1.6,75,66,0.6,0.5,91,EX,,,
players,D'Angelo,Russell,PG,22.4,195.58,180,2,53,3.1,2.7,0.74,8.2,0.477,5.8,0.324,0.6,80,3.3,52,5.2,75,81,0.8,0.4,60,SP,,,
players,Spencer,Dinwiddie,SG,25.2,198.12,205,2,49,1.6,3.4,0.813,5.1,0.452,5.4,0.326,0.5,70,2.7,41,6.6,75,71,0.9,0.3,98,CG,,,
players,Caris,LeVert,SG,23.9,200.66,205,2,57,2.2,2.6,0.711,6.9,0.48,3.5,0.347,0.7,60,2.9,51,4.2,75,68,1.2,0.3,87,,,,
players,Joe,Harris,SG,26.8,198.12,215,2,45,1.2,1.3,0.827,3.4,0.589,4.6,0.419,0.7,60,2.7,43,1.6,75,62,0.4,0.3,95,,,,
players,Ed,Davis,C,29.1,208.28,225,2,85,0.8,1.4,0.667,3.7,0.584,0,0,2.3,65,5,27,0.5,75,60,0.4,0.7,95,,,,
players,Shabazz,Napier,PG,27,185.42,175,2,63,1.2,1.9,0.841,4.2,0.45,2.9,0.376,0.4,65,1.9,38,2,75,65,1.1,0.2,90,,,,
players,Kenneth,Faried,PF,28.6,203.2,228,2,57,0.9,2.6,0.696,6,0.546,0.1,0,2.7,60,3.9,36,0.8,75,59,0.6,0.6,75,,,,
players,Treveon,Graham,SG,24.7,198.12,220,2,49,0.4,0.9,0.695,2,0.452,1.5,0.412,0.7,55,1.3,33,0.9,75,64,0.5,0,77,,,,
players,Dzanan,Musa,SF,19.2,205.74,195,2,63,1.38,1.87,0.756,2.71,0.569,2.29,0.364,0.44,50,2.75,36,0.88,75,73,0.69,0.25,73,R,,,
players,Rodions,Kurucs,SF,20.4,205.74,210,2,60,1.35,0.75,0.769,3.15,0.522,2.16,0.328,0.46,50,1.35,36,1,75,70,1.19,0.54,73,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Charlotte Hornets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cody,Zeller,C,25.7,213.36,240,3,65,1,3,0.69,6.3,0.565,0,0.5,2.1,65,4,31,1.4,75,67,0.8,0.8,50,,,,
players,Marvin,Williams,PF,32,205.74,230,3,62,0.8,1.6,0.829,3.3,0.512,3.9,0.413,0.9,75,5,47,1.2,75,55,0.7,0.5,95,,,,
players,Michael,Kidd-Gilchrist,SF,24.8,200.66,232,3,72,0.7,2.3,0.684,7.5,0.505,0,0,1.1,65,2.9,60,1,75,69,1,0.4,90,,,,
players,Nicolas,Batum,SG,29.5,203.2,200,3,63,2,2,0.831,5.9,0.473,4.3,0.336,0.9,70,3.9,44,5.5,75,62,1,0.4,85,IH,,,
players,Kemba,Walker,PG,28.2,185.42,172,3,53,2.2,5.3,0.864,9.5,0.469,7.5,0.384,0.4,80,2.7,63,5.6,75,70,1.1,0.3,98,HH,,,
players,Frank,Kaminsky III,C,25.2,213.36,242,3,53,0.8,2.5,0.799,5.6,0.459,3.5,0.38,0.6,65,3.1,36,1.6,75,68,0.5,0.2,96,,,,
players,Jeremy,Lamb,SG,26.1,195.58,180,3,61,1.2,2.6,0.861,7.2,0.495,3.2,0.37,0.6,60,3.4,42,2.3,75,64,0.8,0.4,98,,,,
players,Tony,Parker,PG,36.1,187.96,180,3,61,1.2,1.4,0.705,6.4,0.479,0.7,0.27,0.1,80,1.6,37,3.5,75,54,0.5,0,67,HF,,,
players,Bismack,Biyombo,C,25.8,205.74,229,3,69,1,1.9,0.65,4.3,0.521,0,0,1.8,60,4,28,0.8,75,64,0.3,1.2,100,,,,
players,Malik,Monk,SG,20.4,190.5,200,3,49,1.2,0.8,0.842,3.2,0.41,4.2,0.37,0.1,60,1.2,40,1.7,75,75,0.3,0.1,77,,,,
players,Miles,Bridges,SF,20.3,200.66,225,3,75,2.2,2.4,0.776,5.775,0.537,4.275,0.375,0.9,50,4,59,2.1,75,75,0.3,0.4,83,R,,,
players,Dwayne,Bacon,SF,22.8,200.66,220,3,53,0.8,1,0.8,5.6,0.409,1.6,0.256,0.1,55,2.3,33,0.7,75,68,0.3,0,65,,,,
players,Willy,Hernangomez,C,24.1,210.82,255,3,73,1.1,1.8,0.698,5,0.545,0.2,0.333,1.9,55,5.8,28,1.1,75,65,0.5,0.4,65,,,,
players,Devonte',Graham,PG,23.4,187.96,186,3,52,3,2.6,0.827,2.9,0.382,3.45,0.385,0.6,60,3.4,47,4.2,75,69,0.8,0.05,95,R,,,
players,Arnoldas,Kulboka,SF,20.5,208.28,220,3,31,1.38,0.9,0.864,1.535,0.414,2.2,0.374,0.49,40,3.53,36,0.82,75,65,0.87,0.18,73,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Chicago Bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Robin,Lopez,C,30.3,213.36,255,4,46,1.7,1.4,0.756,9.9,0.536,0.2,0.286,2.1,70,4.8,29,1.9,75,60,0.2,1.3,85,,,,
players,Lauri,Markkanen,PF,21.1,213.36,230,4,57,1.2,2.4,0.843,6.8,0.497,5.9,0.362,1.2,70,6.3,47,1.2,75,79,0.6,0.6,83,IH,,,
players,Jabari,Parker,SF,23.3,203.2,241,4,51,1.7,3.3,0.743,10.8,0.522,3.2,0.371,1.5,75,4.2,52,2.5,75,77,0.9,0.4,50,HH,,,
players,Zach,LaVine,SG,23.4,195.58,185,4,53,1.8,4.5,0.813,9.7,0.405,5.1,0.341,0.4,80,3.5,59,3,75,79,1,0.2,50,SP,,,
players,Kris,Dunn,PG,24.3,193.04,205,4,69,2.9,2.2,0.73,10.2,0.457,2.6,0.321,0.5,70,3.8,52,6,75,72,2,0.5,63,,,,
players,Denzel,Valentine,SF,24.6,198.12,223,4,53,1.3,0.7,0.745,4.6,0.45,4.8,0.386,0.6,60,4.5,47,3.2,75,67,0.8,0.1,93,,,,
players,Bobby,Portis,PF,23.4,210.82,242,4,57,1.4,2.1,0.769,8.1,0.514,3.1,0.359,2.2,65,4.6,49,1.7,75,72,0.7,0.3,89,,,,
players,Justin,Holiday,SG,29.2,198.12,185,4,53,1.3,2.3,0.823,4.6,0.387,6.2,0.359,0.4,65,3.6,46,2.1,75,60,1.1,0.4,88,,,,
players,Wendell,Carter Jr.,C,19.2,208.28,260,4,89,1.2,4.6,0.696,8.4,0.571,1.4,0.429,3,65,6.4,39,1.6,75,80,0.8,1.3,90,R,,,
players,Cristiano,Felicio,C,26,208.28,275,4,45,1,1.5,0.667,3.9,0.596,0,0,1.5,60,2.7,32,1,75,64,0.3,0.2,67,,,,
players,Cameron,Payne,PG,23.9,187.96,180,4,53,1.4,0.6,0.75,5,0.419,3.6,0.385,0.7,60,2,46,4.5,75,68,1,0.4,50,,,,
players,Chandler,Hutchison,SF,22.2,200.66,195,4,62,3.4,3.6,0.728,4.9,0.523,2.05,0.359,0.9,50,3.4,40,3,75,67,0.75,0.15,70,R,,,
players,Antonio,Blakeney,SG,21.8,193.04,197,4,55,0.6,2.1,0.769,4.8,0.418,2.7,0.288,0.2,50,1.5,52,1.1,75,67,0.4,0.1,65,,,,
players,Omer,Asik,C,32,213.36,255,4,57,0.5,0.7,0.308,1.2,0.409,0,0,0.5,60,2.1,25,0.2,75,52,0.1,0.2,50,IH,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Cleveland Cavaliers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tristan,Thompson,C,27.3,203.2,225,5,49,0.8,2.2,0.51,5.1,0.589,0,0,3.1,75,5,32,0.8,75,69,0.4,0.8,65,HH,,,
players,Kevin,Love,PF,29.8,208.28,260,5,61,1.5,4.5,0.88,6.8,0.494,5.6,0.415,1.7,80,7.5,49,1.7,75,66,0.7,0.4,72,,,,
players,Kyle,Korver,SF,37.3,200.66,210,5,41,0.8,1,0.889,1.5,0.537,5.2,0.436,0.1,70,2.1,36,1.2,75,46,0.4,0.4,89,,,,
players,J.R.,Smith,SG,32.8,198.12,220,5,65,1,0.7,0.696,2.7,0.453,4.8,0.375,0.4,80,4.2,50,1.8,75,60,1.1,0.1,98,HH,,,
players,George,Hill,PG,32.2,187.96,180,5,45,1.5,2.9,0.795,5.9,0.508,3.8,0.409,0.6,70,2.4,44,3.4,75,57,1,0.3,82,,,,
players,Jordan,Clarkson,PG,26.1,195.58,186,5,40,1.6,2.3,0.8,7.9,0.5,3.9,0.352,0.7,60,2,40,2.7,75,69,0.7,0.1,70,,,,
players,Larry,Nance Jr.,C,25.5,203.2,235,5,81,0.8,2.1,0.664,6.1,0.594,0.2,0.167,2.4,70,4.4,34,1.2,75,70,1.3,0.6,80,SP,,,
players,Collin,Sexton,PG,19.5,190.5,190,5,76,3.3,6.67,0.75,13.33,0.463,1.67,0.2,0.5,75,3.17,81,3.67,75,85,0.67,0.17,80,R,,,
players,Channing,Frye,PF,35.1,210.82,248,5,53,0.4,0.4,0.895,2.8,0.67,2.2,0.339,0.2,65,2.3,28,0.7,75,48,0.3,0.2,64,,,,
players,Okaro,White,SF,25.9,203.2,205,5,57,0.2,0.5,0.88,0.8,0.6,1.8,0.364,0.5,50,1.3,34,0.3,75,59,0.2,0.2,50,,,,
players,Cedi,Osman,SF,23.2,198.12,190,5,57,0.5,0.8,0.565,3.2,0.586,2.8,0.368,0.3,60,1.7,57,0.7,75,70,0.4,0,81,,,,
players,Ante,Zizic,C,21.5,210.82,254,5,68,0.3,0.9,0.724,2.1,0.731,0,0,0.8,55,4.8,35,0.2,75,71,0.1,0.4,78,,,,
players,John,Holland,SG,29.7,195.58,205,5,49,0.3,0.5,0.692,1,0.333,1.5,0.4,0.3,50,0.8,42,0.2,75,52,0.3,0.1,65,,,,
players,Billy,Preston,PF,20.7,208.28,240,5,45,0.67,2,0.833,4.5,0.425,1.5,0.3,1,40,3,36,0.5,75,65,0.335,0.333,61,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Dallas Mavericks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,DeAndre,Jordan,C,29.9,210.82,250,6,77,1.8,4.1,0.58,7.5,0.645,0,0,4.3,80,10.9,36,1.5,75,66,0.5,0.9,94,SP,,,
players,Dirk,Nowitzki,PF,40,213.36,245,6,65,0.7,1.4,0.898,5.5,0.494,4.4,0.409,0.3,85,5.4,34,1.6,75,49,0.6,0.6,94,HF,,,
players,Harrison,Barnes,SF,26.1,203.2,225,6,53,1.5,4.1,0.827,11.4,0.478,4.3,0.357,1,80,5.1,40,2,75,74,0.6,0.2,94,PT,,,
players,Luka,Doncic,SG,19.3,200.66,195,6,50,2.18,4.88,0.789,5.07,0.58,4.77,0.31,0.95,80,4.36,59,4.52,75,87,1.11,0.37,93,R,,,
players,Dennis,Smith Jr.,PG,20.6,187.96,195,6,57,2.8,2.8,0.694,9.9,0.436,4.9,0.313,0.7,75,3,60,5.2,75,82,1,0.3,84,SP,,,
players,Dwight,Powell,C,27,210.82,234,6,69,0.7,2.3,0.719,4.4,0.656,1.1,0.333,1.7,60,3.9,31,1.2,75,62,0.8,0.4,96,,,,
players,Wesley,Matthews,SG,31.7,195.58,220,6,53,1.3,1.6,0.822,4.7,0.441,6.4,0.381,0.4,65,2.7,40,2.7,75,55,1.2,0.3,77,,,,
players,J.J.,Barea,PG,34,182.88,175,6,49,2.1,1.5,0.784,5.5,0.499,4.5,0.367,0.2,65,2.5,45,6.3,75,51,0.5,0,84,,,,
players,Dorian,Finney-Smith,SF,25.2,203.2,215,6,53,1,0.7,0.733,2.6,0.481,3.2,0.299,1,55,2.5,36,1.2,75,63,0.5,0.2,50,,,,
players,Maxi,Kleber,PF,26.4,208.28,220,6,61,0.4,0.8,0.746,2.5,0.613,1.8,0.313,1,70,2.3,41,0.7,75,61,0.4,0.7,88,,,,
players,Johnathan,Motley,PF,23.2,208.28,230,6,57,0.8,2.5,0.536,6.3,0.565,0.5,0.167,1.3,55,3.2,35,0.6,75,67,0.3,0.2,65,,,,
players,Jalen,Brunson,PG,21.8,187.96,200,6,55,3.6,2.05,0.802,3.85,0.521,2.65,0.375,0.3,60,2.8,47,4.6,75,75,0.45,0,82,R,,,
players,Salah,Mejri,C,32,218.44,245,6,89,0.6,1.1,0.576,2.2,0.657,0,0,1.4,60,2.6,28,0.6,75,52,0.4,1.1,74,,,,
players,Ray,Spalding,PF,21.3,208.28,215,6,60,2.3,1.07,0.64,2.93,0.56,0.17,0.225,2.1,30,4.2,36,0.7,75,68,0.75,0.85,70,R,,,
players,Kostas,Antetokounmpo,SF,20.1,208.28,195,6,50,1.3,2.2,0.516,3,0.601,0.5,0.133,0.8,65,2,36,0.4,75,78,0.2,1.1,71,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Jokic,C,23.4,210.82,253,7,69,2.8,4.2,0.85,9.7,0.538,3.7,0.396,2.6,85,8.1,38,6.1,75,82,1.2,0.8,91,IH,,,
players,Paul,Millsap,PF,33.4,203.2,245,7,77,1.9,4.2,0.696,8.5,0.506,3,0.345,1.7,85,4.7,42,2.7,75,62,1,1.2,66,PT,,,
players,Will,Barton,SF,27.5,198.12,174,7,49,1.8,2.8,0.805,7.5,0.51,5.2,0.37,0.9,70,4.2,65,4.1,75,66,1,0.6,99,EX,,,
players,Gary,Harris,SG,23.8,195.58,205,7,70,1.8,2.4,0.827,7.7,0.553,5.9,0.396,0.6,75,2.1,60,2.9,75,76,1.8,0.2,82,,,,
players,Jamal,Murray,PG,21.4,195.58,201,7,45,2.1,3.1,0.905,7.7,0.502,5.4,0.378,1,75,2.7,50,3.4,75,81,1,0.3,99,SP,,,
players,Isaiah,Thomas,PG,29.4,175.26,185,7,40,1.5,4.1,0.893,7.3,0.45,5.9,0.36,0.5,80,1.6,70,4.8,75,67,0.5,0.1,70,EX,,,
players,Trey,Lyles,PF,22.7,208.28,235,7,57,0.8,2,0.697,4.5,0.563,3,0.381,0.8,60,4,35,1.2,75,71,0.4,0.5,89,,,,
players,Mason,Plumlee,C,28.3,208.28,235,7,69,1.4,2.4,0.456,5,0.602,0,0,1.8,60,3.6,33,1.9,75,59,0.7,1.1,90,,,,
players,Michael,Porter Jr.,SF,20,208.28,210,7,49,2,3,0.778,5.7,0.412,3.3,0.325,1.3,70,5.3,53,0.3,75,81,1,0.3,50,R,,,
players,Torrey,Craig,SG,27.6,198.12,215,7,49,0.5,0.9,0.629,2,0.57,1.5,0.293,1,55,2.2,60,0.6,75,58,0.3,0.4,80,,,,
players,Malik,Beasley,SG,21.6,193.04,189,7,45,0.4,0.5,0.698,1.5,0.489,1.3,0.341,0.2,55,0.9,35,0.5,75,70,0.2,0.1,76,,,,
