,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,
// Denver Nuggets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Will,Barton,SF,28,198.12,190,7,58,1.5,1.7,0.77,6.1,0.447,4.6,0.342,0.7,70,3.9,38.9,2.9,75,134.4,0.4,0.5,76.2195122,EX,,,
players,Malik,Beasley,SG,22,195.58,195,7,55,0.7,0.8,0.848,4.1,0.56,5,0.402,0.4,55,2,49.1,1.2,75,134.4,0.7,0.1,99.3902439,,,,
players,Torrey,Craig,SG,28,200.66,215,7,61,0.6,0.9,0.7,2.3,0.569,2.5,0.324,1.2,55,2.3,30.4,1,75,132.4,0.5,0.6,95.73170732,,,,
players,Gary,Harris,SG,24,193.04,210,7,58,1.2,2.5,0.799,6.9,0.476,4.2,0.339,0.7,75,2.1,42.3,2.2,75,134.8,1,0.3,84.75609756,,,,
players,Juan,Hernangomez,SF,23,205.74,230,7,61,0.5,1.2,0.767,1.9,0.541,2.6,0.365,0.9,55,2.9,21.9,0.8,75,133.2,0.4,0.3,92.68292683,,,,
players,Nikola,Jokic,C,23,213.36,250,7,76,3.1,4.4,0.821,11.7,0.569,3.4,0.307,2.9,85,8,20.2,7.3,75,140,1.4,0.7,98.7804878,IH,,,
players,Tyler,Lydon,PF,22,208.28,225,7,55,0.2,0.1,0.333,0.3,0.625,0.4,0.4,0.3,50,0.4,11.7,0.2,75,131.2,0.1,0,65.24390244,,,,
players,Trey,Lyles,PF,23,208.28,234,7,64,1.1,1.8,0.698,4.6,0.529,3.1,0.255,0.7,60,3.2,27,1.4,75,132.8,0.5,0.4,89.02439024,,,,
players,Paul,Millsap,PF,33,203.2,246,7,73,1.4,3.6,0.727,7.2,0.522,2.3,0.365,2.2,85,5,27,2,75,136.4,1.2,0.8,92.68292683,PT,,,
players,Monte,Morris,PG,23,190.5,175,7,58,0.6,1,0.802,5.8,0.531,2.8,0.414,0.4,50,1.9,33.8,3.6,75,134.4,0.9,0,100,,,,
players,Jamal,Murray,PG,21,193.04,207,7,58,2.1,3,0.848,10.1,0.476,5.5,0.367,0.9,75,3.4,45.7,4.8,75,136,0.9,0.4,95.73170732,SP,,,
players,Mason,Plumlee,C,28,210.82,235,7,76,1.5,2.4,0.561,5.3,0.602,0.1,0.2,2,60,4.4,18.5,3,75,134.4,0.8,0.9,100,,,,
players,Isaiah,Thomas,PG,29,175.26,185,7,52,1.5,2.3,0.63,4.7,0.393,3.6,0.279,0.4,80,0.7,49.1,1.9,75,133.6,0.4,0.1,57.31707317,EX,,,
players,Jarred,Vanderbilt,SF,19,205.74,214,7,88,0.5,0.6,0.6,1.1,0.5,0.1,0,0.4,50,0.9,10,0.2,75,130.8,0.4,0.1,60.36585366,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Detroit Pistons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bruce,Brown,SG,22,195.58,202,8,61,0.6,0.8,0.75,3,0.457,1.3,0.258,0.6,40,1.9,20.2,1.2,75,131.6,0.5,0.5,95.12195122,R,,,
players,Jose,Calderon,PG,37,190.5,200,8,55,0.7,0.2,0.818,1.3,0.492,1.2,0.246,0.2,65,1,10,2.3,75,131.2,0.3,0.1,79.87804878,IH,,,
players,Andre,Drummond,C,25,210.82,279,8,91,2.2,5.2,0.59,12.8,0.548,0.5,0.132,5.4,85,10.2,30.4,1.4,75,138,1.7,1.7,98.17073171,HH,,,
players,Wayne,Ellington,SF,31,195.58,200,8,58,0.9,1.2,0.758,2,0.607,7.8,0.373,0.3,70,1.9,33.8,1.5,75,133.2,1.1,0.1,67.07317073,EX,,,
players,Langston,Galloway,SG,27,187.96,200,8,52,0.3,1.2,0.844,2.6,0.449,4.8,0.355,0.6,50,1.5,25.3,1.1,75,132,0.5,0.1,98.7804878,,,,
players,Blake,Griffin,PF,29,208.28,250,8,61,3.4,7.3,0.753,10.9,0.525,7,0.362,1.3,85,6.2,32.1,5.4,75,138,0.7,0.4,95.73170732,HH,,,
players,Reggie,Jackson,PG,28,190.5,208,8,55,1.8,2.9,0.864,7,0.464,5.7,0.369,0.5,77,2.1,33.8,4.2,75,135.2,0.7,0.1,100,SP,,,
players,Luke,Kennard,SG,22,195.58,206,8,55,0.9,1,0.836,4,0.486,4.3,0.394,0.2,65,2.7,42.3,1.8,75,133.2,0.4,0.2,88.41463415,,,,
players,Jon,Leuer,PF,29,208.28,228,8,64,0.6,0.8,0.742,2.5,0.637,0.3,0.091,0.7,50,1.7,13.4,0.3,75,132.8,0.3,0.1,75,,,,
players,Thon,Maker,C,21,215.9,221,8,70,0.8,1.6,0.766,2,0.458,2.6,0.307,0.8,60,2.8,18.5,0.9,75,132.4,0.4,1.1,67.68292683,,,,
players,Svi,Mykhailiuk,SG,21,203.2,205,8,58,0.3,0,0.7,1.3,0.5,1.3,0.5,0.3,60,0.3,10,1.3,75,130.8,0.3,0,51.82926829,R,,,
players,Zaza,Pachulia,C,34,210.82,270,8,70,0.8,1.8,0.782,2.8,0.45,0.1,0,1.5,75,2.4,13.4,1.3,75,133.2,0.5,0.3,91.46341463,,,,
players,Glenn,Robinson III,SF,25,198.12,222,8,55,0.4,0.9,0.8,2.4,0.491,1.3,0.29,0.4,75,1.1,21.9,0.4,75,132.4,0.3,0.2,78.65853659,,,,
players,Ish,Smith,PG,30,182.88,175,8,55,1.1,1.1,0.758,6.3,0.455,2.4,0.326,0.4,65,2.2,25.3,3.6,75,132.8,0.5,0.2,84.14634146,CG,,,
players,Khyri,Thomas,SG,22,190.5,210,8,64,0.2,0.4,0.636,1.3,0.353,1.3,0.286,0.2,40,0.6,13.4,0.3,75,130.8,0.3,0.2,65.85365854,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Golden State Warriors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Bell,PF,24,205.74,224,9,67,0.6,0.6,0.61,2.8,0.521,0,0,0.8,65,1.9,18.5,1.1,75,75.6,0.3,0.8,91.46341463,SP,,,
players,Andrew,Bogut,C,34,213.36,260,9,79,0.7,0.3,1,3.3,0.5,0,0,1.1,80,3.9,10,1,75,51.2,0.3,0.7,56.70731707,,,,
players,Quinn,Cook,PG,25,187.96,179,9,52,0.7,0.4,0.769,3.2,0.515,2.7,0.405,0.3,55,1.8,32.1,1.6,75,72.8,0.3,0,95.12195122,,,,
players,DeMarcus,Cousins,C,28,210.82,270,9,85,2.4,4.8,0.736,9.2,0.551,3.2,0.274,1.4,85,6.8,42.3,3.6,75,70.4,1.3,1.5,68.29268293,PT,,,
players,Stephen,Curry,PG,30,190.5,190,9,61,2.8,4.2,0.916,7.7,0.525,11.7,0.437,0.7,95,4.7,88.2,5.2,75,69.2,1.3,0.4,92.07317073,HF,,,
players,Kevin,Durant,SF,30,205.74,240,9,61,2.9,6.5,0.885,12.8,0.587,5,0.353,0.4,95,5.9,88.2,5.9,75,69.2,0.7,1.1,97.56097561,HF,,,
players,Jacob,Evans III,SF,21,198.12,210,9,52,0.4,0,0.5,1.3,0.368,0.5,0.267,0.2,50,0.6,13.4,0.8,75,81.2,0.2,0.1,68.29268293,R,,,
players,Draymond,Green,PF,28,200.66,230,9,73,2.6,1.4,0.692,3.9,0.549,2.5,0.285,0.9,85,6.4,33.8,6.9,75,69.2,1.4,1.1,90.24390244,CG,,,
players,Andre,Iguodala,SF,35,198.12,215,9,64,0.8,1,0.582,2.3,0.652,2.1,0.333,0.7,80,3,30.4,3.2,75,49.6,0.9,0.8,91.46341463,HF,,,
players,Jonas,Jerebko,PF,31,208.28,231,9,58,0.6,1.1,0.8,2.3,0.563,2.6,0.367,1,65,3,28.7,1.3,75,59.2,0.4,0.2,94.51219512,,,,
players,Damian,Jones,C,23,213.36,245,9,64,0.7,1.5,0.649,3.1,0.716,0,0,1.3,50,1.8,15.1,1.2,75,78,0.5,1,64.63414634,,,,
players,Shaun,Livingston,PG,33,200.66,192,9,55,0.6,0.8,0.784,3.3,0.524,0,0,0.7,70,1.2,18.5,1.8,75,54,0.5,0.4,89.02439024,,,,
players,Kevon,Looney,C,22,205.74,220,9,64,0.6,1.3,0.619,4.2,0.641,0.1,0.1,2.4,55,2.8,16.8,1.5,75,80.8,0.6,0.7,98.7804878,,,,
players,Alfonzo,McKinnie,SF,26,203.2,215,9,58,0.4,0.7,0.563,2.2,0.586,1.6,0.356,1.1,45,2.3,25.3,0.4,75,69.2,0.3,0.2,93.90243902,,,,
players,Klay,Thompson,SG,28,200.66,215,9,55,1.5,2,0.816,10.3,0.516,7.7,0.402,0.5,85,3.4,69.5,2.4,75,71.2,1.1,0.6,97.56097561,EX,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Houston Rockets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Clint,Capela,C,24,208.28,240,10,67,1.4,3.9,0.636,10.9,0.648,0,0,4.4,85,8.2,50.8,1.4,75,80.4,0.7,1.5,90.85365854,IH,,,
players,Chris,Chiozza,PG,23,182.88,175,10,55,0.1,0,0.5,0.4,0.5,0.7,0.4,0.1,50,0.4,10,0.6,75,74.8,0.1,0.1,54.26829268,,,,
players,Gary,Clark,PF,24,203.2,225,10,61,0.1,0.1,1,0.3,0.692,2.7,0.297,0.5,50,1.8,13.4,0.4,75,72.4,0.4,0.5,81.09756098,R,,,
players,Kenneth,Faried,C,29,203.2,220,10,64,1.1,3.3,0.651,8.1,0.611,0.8,0.35,3.3,60,5,23.6,0.7,75,64.8,0.6,0.8,65.24390244,,,,
players,Eric,Gordon,SF,30,193.04,215,10,46,1.3,2.2,0.783,5,0.497,8.8,0.36,0.3,80,1.9,42.3,1.9,75,62,0.6,0.4,91.46341463,EX,,,
players,Gerald,Green,SG,33,200.66,205,10,52,0.8,0.9,0.838,1.9,0.547,6,0.354,0.4,75,2.1,25.3,0.5,75,54.4,0.5,0.4,94.51219512,SP,,,
players,James,Harden,SG,29,195.58,220,10,67,5,11,0.879,11.3,0.528,13.2,0.368,0.8,95,5.8,62.7,7.5,75,72,2,0.7,97.56097561,EX,,,
players,Isaiah,Hartenstein,C,20,213.36,249,10,64,0.5,0.5,0.786,1.3,0.514,0.2,0.333,0.8,50,0.9,13.4,0.5,75,82,0.3,0.4,67.07317073,R,,,
players,.,Nene,C,36,210.82,250,10,61,0.3,1.1,0.66,2.7,0.531,0.1,0,0.8,70,2.1,13.4,0.6,75,46,0.4,0.4,75.6097561,IH,,,
players,Danuel,House,SF,25,200.66,220,10,52,0.9,1.8,0.789,1.9,0.595,4.6,0.416,0.6,55,2.9,37.2,1,75,72.4,0.5,0.3,73.7804878,,,,
players,Chris,Paul,PG,33,182.88,175,10,64,2.6,3.5,0.862,6.3,0.479,6.1,0.358,0.6,95,3.9,28.7,8.2,75,58.8,2,0.3,85.36585366,CG,,,
players,Austin,Rivers,PG,26,193.04,200,10,46,0.7,1,0.51,3.3,0.541,4.7,0.321,0.3,75,1.6,21.9,2.3,75,71.2,0.6,0.3,78.65853659,,,,
players,Iman,Shumpert,SG,28,195.58,215,10,55,0.6,0.2,0.5,1.4,0.481,3.6,0.296,0.4,65,2.3,21.9,1.1,75,65.2,0.6,0.2,62.19512195,,,,
players,P.J.,Tucker,PF,33,198.12,245,10,61,0.8,0.7,0.695,1.7,0.449,4.7,0.377,1.5,75,4.4,27,1.2,75,54,1.6,0.5,100,PT,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Indiana Pacers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bojan,Bogdanovic,SF,29,203.2,216,11,64,1.7,3.8,0.809,8.2,0.54,4.8,0.424,0.4,75,3.7,66.1,2,75,66.8,0.9,0,98.7804878,IH,,,
players,Darren,Collison,PG,31,182.88,160,11,70,1.6,2.5,0.828,6.1,0.497,2.6,0.418,0.5,75,2.6,44,6.1,75,60.4,1.4,0.1,95.12195122,,,,
players,Tyreke,Evans,SG,29,198.12,220,11,70,1.7,2.3,0.716,6.4,0.402,3.1,0.346,0.5,80,2.4,49.1,2.4,75,64.4,0.9,0.3,91.46341463,EX,,,
players,Aaron,Holiday,PG,22,185.42,185,11,67,0.8,1,0.83,2.6,0.46,2.5,0.339,0.1,60,1.3,23.6,1.6,75,79.6,0.4,0.3,79.26829268,R,,,
players,Alize,Johnson,PF,22,205.74,212,11,64,0,0.3,0.25,0.7,0.111,0.2,0.5,0.1,50,0.5,10,0,75,78.4,0,0.1,57.92682927,R,,,
players,Cory,Joseph,PG,27,190.5,193,11,70,1,0.5,0.683,4.6,0.454,2.1,0.319,0.5,70,2.9,23.6,3.9,75,68,1.2,0.3,98.7804878,IH,,,
players,T.J.,Leaf,PF,21,208.28,225,11,70,0.2,0.5,0.577,2.3,0.58,0.5,0.276,0.7,60,1.3,20.2,0.4,75,82,0.1,0.3,84.14634146,,,,
players,Wesley,Matthews,SG,32,195.58,220,11,61,1.4,2.2,0.854,3.6,0.413,5.8,0.37,0.5,65,2.4,30.4,2.5,75,56.8,0.9,0.2,63.41463415,,,,
players,Doug,McDermott,SF,27,203.2,225,11,55,0.6,1,0.824,2.7,0.588,2.7,0.407,0.2,65,1.2,25.3,0.9,75,68,0.2,0.1,95.73170732,,,,
players,Victor,Oladipo,SG,26,193.04,210,11,76,2.3,3.9,0.73,10.3,0.47,6,0.343,0.6,85,5,76.3,5.2,75,75.6,1.7,0.3,71.95121951,HH,,,
players,Kyle,O'Quinn,C,28,208.28,210,11,85,0.7,0.4,0.789,2.7,0.548,0.3,0.091,0.6,65,2,13.4,1.3,75,65.2,0.2,0.5,76.2195122,,,,
players,Domantas,Sabonis,C,22,210.82,240,11,79,2.2,4,0.716,9.2,0.59,0.2,0.529,2.5,70,6.8,21.9,2.9,75,83.2,0.7,0.4,94.51219512,,,,
players,Edmond,Sumner,PG,23,198.12,176,11,73,0.4,0.6,0.462,1.4,0.433,1,0.2,0.3,50,0.6,13.4,0.4,75,76,0.5,0.2,62.80487805,,,,
players,Myles,Turner,C,22,210.82,250,11,88,1.4,2.8,0.736,8,0.522,2.6,0.383,1.4,75,5.8,23.6,1.6,75,83.2,0.8,2.7,94.51219512,PT,,,
players,Thaddeus,Young,PF,30,203.2,221,11,73,1.5,1.7,0.649,8.6,0.561,1.8,0.349,2.4,70,4.1,30.4,2.5,75,62.8,1.5,0.5,98.7804878,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Los Angeles Clippers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Patrick,Beverley,PG,30,185.42,185,12,58,1.1,1.6,0.78,2.5,0.421,3.6,0.397,1,75,4,28.7,3.8,75,62,0.9,0.6,97.56097561,,,,
players,Wilson,Chandler,SF,31,205.74,225,12,55,0.5,0.5,0.714,1.7,0.385,2.7,0.325,0.3,75,2.9,33.8,0.7,75,58.4,0.2,0.2,59.14634146,,,,
players,Danilo,Gallinari,PF,30,208.28,225,12,64,1.1,6,0.904,7.5,0.484,5.5,0.433,0.8,85,5.3,60,2.6,75,65.2,0.9,0.5,91.46341463,IH,,,
players,Shai,Gilgeous-Alexander,SF,20,198.12,181,12,55,1.7,2.4,0.8,7,0.503,1.7,0.367,0.7,65,2.1,38.9,3.3,75,86,1.2,0.5,100,R,,,
players,JaMychal,Green,PF,28,205.74,227,12,64,1,0.9,0.81,3.5,0.548,3.3,0.413,1.3,65,5.2,32.1,0.6,75,67.2,0.5,0.3,64.63414634,,,,
players,Montrezl,Harrell,PF,25,203.2,240,12,60,1.9,5,0.643,10.6,0.623,0.2,0.176,2.2,65,4.3,40,1.4,75,76.8,0.7,1.3,100,EX,,,
players,Rodney,McGruder,SG,27,193.04,200,12,58,1,1.1,0.743,3.5,0.461,3.5,0.351,0.9,55,2.7,23.6,1.7,75,68,0.6,0.2,89.63414634,,,,
players,Jerome,Robinson,PG,21,195.58,190,12,55,0.4,0.3,0.667,1.6,0.491,1.7,0.316,0.1,50,1.2,16.8,0.6,75,80.8,0.3,0.1,70.12195122,R,,,
players,Landry,Shamet,SG,21,195.58,188,12,52,0.8,1.6,0.795,2.4,0.322,6,0.45,0.3,70,2,62,2.3,75,83.2,0.5,0.1,85,R,,,
players,Garrett,Temple,SF,32,198.12,195,12,58,0.6,1.2,0.742,2,0.5,2.1,0.296,0.4,75,2.1,37.2,1.4,75,55.6,1,0.2,65.85365854,,,,
players,Sindarius,Thornwell,SG,24,195.58,215,12,61,0.3,0.5,0.735,0.5,0.412,0.2,0.2,0.1,50,0.6,13.4,0.3,75,74,0.2,0.1,89.02439024,,,,
players,Tyrone,Wallace,PG,24,195.58,198,12,55,0.6,0.9,0.526,3.2,0.444,0.3,0.211,0.3,50,1.3,23.6,0.7,75,73.2,0.3,0.1,87.80487805,,,,
players,Lou,Williams,SG,32,185.42,175,12,49,2.4,6.5,0.876,11.3,0.447,3.9,0.361,0.5,85,2.4,52.5,5.4,75,60.4,0.8,0.1,95.73170732,EX,,,
players,Ivica,Zubac,C,21,215.9,240,12,67,1.4,2.3,0.733,7.2,0.538,0,0,2.3,55,5.3,32.1,1.5,75,84,0.4,0.9,65.85365854,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Los Angeles Lakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Lonzo,Ball,PG,21,198.12,190,13,64,2.2,1,0.417,4.9,0.482,4.9,0.329,1.1,80,4.2,47.4,5.4,75,83.6,1.5,0.4,78.65853659,,,,
players,Isaac,Bonga,SF,19,203.2,180,13,76,0.3,0.7,0.6,1.1,0.2,0.4,0,0.4,50,0.7,10,0.7,75,84.8,0.4,0.2,63.41463415,R,,,
players,Reggie,Bullock,SG,27,200.66,205,13,55,0.6,1.1,0.81,2.8,0.537,5.2,0.343,0.1,70,2.5,30.4,1.1,75,68,0.8,0.4,61.58536585,,,,
players,Kentavious,Caldwell-Pope,SG,25,195.58,205,13,55,0.8,1.9,0.867,3.9,0.542,5.3,0.347,0.6,75,2.3,55.9,1.3,75,73.2,0.9,0.2,100,,,,
players,Alex,Caruso,PG,24,195.58,186,13,61,1.7,2.6,0.797,4.9,0.431,2,0.48,0.8,55,1.9,28.7,3.1,75,72.8,1,0.4,65.24390244,,,,
players,Tyson,Chandler,C,36,215.9,240,13,67,0.7,1.4,0.594,1.8,0.616,0,0,1.8,75,3.8,13.4,0.6,75,46.4,0.4,0.5,79.26829268,,,,
players,Josh,Hart,SG,23,195.58,215,13,61,0.9,1.2,0.688,2.8,0.511,4.1,0.336,0.5,70,3.1,49.1,1.4,75,77.6,1,0.6,90.85365854,,,,
players,Brandon,Ingram,SF,21,205.74,190,13,55,2.5,5.6,0.675,12.2,0.521,1.8,0.33,0.8,75,4.3,64.4,3,75,85.2,0.5,0.6,81.70731707,,,,
players,LeBron,James,SF,34,203.2,250,13,67,3.6,7.6,0.665,14,0.582,5.9,0.339,1,95,7.4,100.1,8.3,75,60,1.3,0.6,83.53658537,HF,,,
players,Kyle,Kuzma,PF,23,205.74,220,13,55,1.9,3.6,0.752,9.5,0.553,6,0.303,0.9,80,4.6,67.8,2.5,75,81.2,0.6,0.4,92.68292683,EX,,,
players,JaVale,McGee,C,31,213.36,270,13,79,1.4,2,0.632,8.4,0.634,0.2,0.083,2.6,80,4.9,32.1,0.7,75,60.8,0.6,2,95.73170732,,,,
players,Mike,Muscala,C,27,210.82,240,13,58,0.3,0.5,0.875,1.5,0.577,3.4,0.368,0.4,60,2.2,32.1,0.8,75,67.2,0.2,0.6,60.36585366,,,,
players,Rajon,Rondo,PG,32,185.42,186,13,61,2.8,0.8,0.639,6.3,0.428,3.1,0.359,0.7,80,4.5,27,8,75,56.4,1.2,0.2,78.04878049,SP,,,
players,Lance,Stephenson,SG,28,198.12,230,13,61,1.3,1.1,0.685,3.5,0.472,2.9,0.371,0.5,75,2.7,25.3,2.1,75,65.6,0.6,0.1,91.46341463,SP,,,
players,Moritz,Wagner,C,21,210.82,245,13,61,0.9,1.2,0.811,2.2,0.521,1.8,0.286,0.4,60,1.6,20.2,0.6,75,81.2,0.3,0.3,76.2195122,R,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Memphis Grizzlies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyle,Anderson,SF,25,205.74,230,14,70,1.3,1.5,0.578,5.6,0.583,0.8,0.265,1.1,70,4.7,37.2,3,75,72.8,1.3,0.9,76.2195122,,,,
players,Avery,Bradley,SG,28,187.96,180,14,55,2,1.8,0.92,8.2,0.513,5.2,0.384,0.6,80,2.6,52.5,4,75,66.4,1,0,58.53658537,,,,
players,Dillon,Brooks,SG,23,198.12,220,14,55,1.1,1.7,0.733,4.6,0.415,2.2,0.375,0.5,70,1.2,21.9,0.9,75,77.6,0.6,0.2,60.97560976,,,,
players,Bruno,Caboclo,SF,23,205.74,218,14,64,1.1,1.5,0.84,2.8,0.505,3.8,0.369,1.2,50,3.4,18.5,1.5,75,76.4,0.4,1,70.73170732,,,,
players,Jevon,Carter,PG,23,187.96,196,14,64,0.8,0.8,0.813,2.1,0.265,2.6,0.333,0.4,55,1.3,27,1.8,75,76,0.7,0.3,73.7804878,R,,,
players,Mike,Conley,PG,31,185.42,175,14,58,1.9,5.8,0.845,9.9,0.483,6.1,0.364,0.6,85,2.8,42.3,6.4,75,63.6,1.3,0.3,92.68292683,HH,,,
players,Tyler,Dorsey,SG,22,195.58,183,14,52,0.8,1.7,0.629,3.9,0.5,4.4,0.366,0.9,65,2.5,42.3,1.9,75,77.6,0.3,0,62.80487805,,,,
players,Justin,Holiday,SG,29,198.12,181,14,61,1.3,1.4,0.9,4.3,0.447,4.4,0.333,0.6,65,2.9,44,1.4,75,62.4,1.2,0.3,76.82926829,,,,
players,Jaren,Jackson Jr.,PF,19,210.82,242,14,70,1.7,3.4,0.766,7.7,0.553,2.4,0.359,1.3,70,3.4,32.1,1.1,75,89.6,0.9,1.4,85.36585366,R,,,
players,C.J.,Miles,SF,31,198.12,220,14,55,0.7,1.1,0.929,3,0.462,5.1,0.364,0.1,80,2,20.2,1.1,75,58,0.6,0.4,57.92682927,EX,,,
players,Joakim,Noah,C,33,210.82,230,14,76,1.2,2.6,0.716,5,0.519,0,0,1.4,70,4.3,18.5,2.1,75,54,0.5,0.7,75.6097561,,,,
players,Chandler,Parsons,PF,30,208.28,230,14,64,1.3,1,0.88,3.5,0.443,3.8,0.309,0.2,60,2.6,30.4,1.7,75,61.2,0.8,0.2,65.24390244,,,,
players,Ivan,Rabb,PF,21,208.28,220,14,64,0.7,1.4,0.71,4,0.574,0.3,0.2,1.4,50,2.8,16.8,1.1,75,82.8,0.3,0.3,79.87804878,,,,
players,Jonas,Valanciunas,C,26,213.36,265,14,76,2.7,4.8,0.769,13.7,0.563,0.9,0.278,2.7,80,7.9,15.1,2.2,75,73.6,0.3,1.6,61.58536585,IH,,,
players,Delon,Wright,PG,26,195.58,183,14,70,1.5,3.4,0.742,7.2,0.508,3,0.256,1.1,75,4.3,47.4,5.3,75,71.2,1.6,0.6,65.85365854,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Miami Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bam,Adebayo,C,21,208.28,255,15,79,1.5,2.7,0.736,5.7,0.589,0.2,0.154,2,70,5.2,45,2.3,75,84.4,0.9,0.8,98.17073171,,,,
players,Ryan,Anderson,PF,30,208.28,240,15,58,0.2,0.2,0.5,0.3,0,0.7,0.333,0.4,70,0.6,10,0.2,75,59.6,0.1,0,55.48780488,,,,
players,Goran,Dragic,PG,32,190.5,190,15,58,2,3,0.788,7.6,0.47,4.8,0.35,0.5,80,2.5,44,4.7,75,58.4,0.8,0.2,70.12195122,IH,,,
players,Udonis,Haslem,PF,38,203.2,235,15,67,0.3,0,0.5,0.6,0.6,0.5,0,0.1,70,1.4,10,0,75,40,0,0,54.87804878,PT,,,
players,James,Johnson,PF,31,203.2,240,15,67,1.3,1.2,0.703,4.3,0.486,2.8,0.34,0.4,75,2.8,16.8,2.4,75,58.8,0.6,0.5,81.70731707,,,,
players,Derrick,Jones Jr.,SF,21,200.66,200,15,73,0.7,2,0.602,3.9,0.563,1.6,0.311,1.6,60,2.4,28.7,0.6,75,82.8,0.8,0.7,84.75609756,SP,,,
players,Kelly,Olynyk,PF,27,213.36,240,15,67,1.4,2.4,0.82,3.1,0.604,4.1,0.354,0.9,80,3.8,50,2.7,75,70,0.7,0.4,96.34146341,,,,
players,Josh,Richardson,SG,25,198.12,200,15,78,1.5,3.2,0.861,7.8,0.458,6.3,0.357,0.7,82,2.9,37.2,4.1,75,75.2,1.1,0.5,94.51219512,PT,,,
players,Duncan,Robinson,PF,24,203.2,210,15,58,0.2,0.2,0.667,0.5,0.667,2,0.269,0,40,1,18.5,0.2,75,71.6,0.2,0,57.92682927,R,,,
players,Dwyane,Wade,SG,37,193.04,220,15,64,2.3,3.2,0.697,9.6,0.474,3.4,0.323,1,90,2.9,32.1,4.1,75,46.8,0.9,0.5,92.07317073,HF,,,
players,Dion,Waiters,SG,27,193.04,215,15,58,1.5,1.1,0.5,4.4,0.483,6.6,0.375,0.2,80,2.5,25.3,2.8,75,68.8,0.7,0.2,75,EX,,,
players,Hassan,Whiteside,C,29,213.36,265,15,74,1.4,3.4,0.448,9.2,0.575,0.2,0.125,3.6,80,7.8,10,0.4,75,66.8,0.6,1.9,70,,,,
players,Justise,Winslow,SF,22,200.66,225,15,72,2.2,2.1,0.629,7.5,0.464,3.8,0.373,1,80,4.4,60,4.3,75,81.6,1,0.3,88.41463415,CG,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
// Milwaukee Bucks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Giannis,Antetokounmpo,PF,24,210.82,242,16,94,3.7,9.5,0.729,14.5,0.641,2.8,0.256,2.2,100,10.3,89.9,5.9,75,84,1.3,1.5,93.90243902,IH,,,
players,Eric,Bledsoe,PG,29,185.42,205,16,76,2.1,3,0.75,7.6,0.582,4.8,0.329,1.1,80,3.6,67.8,5.5,75,67.6,1.5,0.4,97.56097561,,,,
players,Malcolm,Brogdon,SG,26,195.58,229,16,67,1.4,2.4,0.928,7.9,0.544,3.8,0.426,1,75,3.5,50.8,3.2,75,74,0.7,0.2,89.02439024,,,,
players,Sterling,Brown,SG,23,198.12,232,16,67,0.8,0.7,0.69,2.8,0.558,2.5,0.361,0.5,60,2.7,32.1,1.4,75,76.4,0.4,0.1,85.36585366,,,,
